"id","estimate","inCI","width"
3564,0.698026209340726,1,0.900354515357594
3565,0.288820848474876,1,0.78258089543646
3566,0.712807857628374,1,0.902451036947999
3567,0.581976416231046,1,0.880985940015887
3568,0.443734309561379,1,0.847819644869929
3569,0.496839111679469,1,0.86236919223216
3570,0.337449925219857,1,0.807852930711235
3571,0.227324026022207,1,0.741298396511465
3572,0.142329324847983,1,0.668759086568026
3573,0.520244073174628,1,0.867987312399322
3574,0.142329324847983,1,0.668759086568026
3575,0.337449925219857,1,0.807852930711235
3576,0.727318274018168,1,0.904556493652123
3577,0.562570644348652,1,0.87715027508927
3578,0.142329324847983,1,0.668759086568026
3579,0,NA,NA
3580,0.37795945018843,1,0.82512758801906
3581,0.37795945018843,1,0.82512758801906
3582,0.37795945018843,1,0.82512758801906
3583,0,NA,NA
3584,0.227324026022207,1,0.741298396511465
3585,0.727318274018168,1,0.904556493652123
3586,0.412881794087257,1,0.837980543371435
3587,0.618129728807477,1,0.887583451589123
3588,0.412881794087257,1,0.837980543371435
3589,0.783470965520084,1,0.912265283176753
3590,0.227324026022207,1,0.741298396511465
3591,0.227324026022207,1,0.741298396511465
3592,0.581976416231046,1,0.880985940015887
3593,0.520244073174628,1,0.867987312399322
3594,0,NA,NA
3595,0.471496888843939,1,0.855777535307131
3596,0.741601094112166,1,0.906578353021278
3597,0.520244073174628,1,0.867987312399322
3598,0.496839111679469,1,0.86236919223216
3599,0,NA,NA
3600,0.37795945018843,1,0.82512758801906
3601,0.635128409804321,1,0.890422270698761
3602,0.712807857628374,1,0.902451036947999
3603,0.562570644348652,1,0.87715027508927
3604,0.562570644348652,1,0.87715027508927
3605,0.727318274018168,1,0.904556493652123
3606,0,NA,NA
3607,0.600450277615292,1,0.884363810695983
3608,0.37795945018843,1,0.82512758801906
3609,0.712807857628374,1,0.902451036947999
3610,0.520244073174628,1,0.867987312399322
3611,0.288820848474876,1,0.78258089543646
3612,0,NA,NA
3613,0.288820848474876,1,0.78258089543646
3614,0.142329324847983,1,0.668759086568026
3615,0.288820848474876,1,0.78258089543646
3616,0.412881794087257,1,0.837980543371435
3617,0.443734309561379,1,0.847819644869929
3618,0.142329324847983,1,0.668759086568026
3619,0.727318274018168,1,0.904556493652123
3620,0.581976416231046,1,0.880985940015887
3621,0.542063830278199,1,0.872870977555401
3622,0.712807857628374,1,0.902451036947999
3623,0.412881794087257,1,0.837980543371435
3624,0,NA,NA
3625,0.288820848474876,1,0.78258089543646
3626,0.142329324847983,1,0.668759086568026
3627,0,NA,NA
3628,0.412881794087257,1,0.837980543371435
3629,0.337449925219857,1,0.807852930711235
3630,0.618129728807477,1,0.887583451589123
3631,0.288820848474876,1,0.78258089543646
3632,0.520244073174628,1,0.867987312399322
3633,0,NA,NA
3634,0.520244073174628,1,0.867987312399322
3635,0.337449925219857,1,0.807852930711235
3636,0.288820848474876,1,0.78258089543646
3637,0.520244073174628,1,0.867987312399322
3638,0.37795945018843,1,0.82512758801906
3639,0.227324026022207,1,0.741298396511465
3640,0.337449925219857,1,0.807852930711235
3641,0.37795945018843,1,0.82512758801906
3642,0.227324026022207,1,0.741298396511465
3643,0.581976416231046,1,0.880985940015887
3644,0,NA,NA
3645,0.337449925219857,1,0.807852930711235
3646,0.142329324847983,1,0.668759086568026
3647,0.712807857628374,1,0.902451036947999
3648,0.37795945018843,1,0.82512758801906
3649,0.443734309561379,1,0.847819644869929
3650,0.227324026022207,1,0.741298396511465
3651,0.142329324847983,1,0.668759086568026
3652,0.712807857628374,1,0.902451036947999
3653,0,NA,NA
3654,0.288820848474876,1,0.78258089543646
3655,0.288820848474876,1,0.78258089543646
3656,0.142329324847983,1,0.668759086568026
3657,0.810915609995989,1,0.915951251587487
3658,0.37795945018843,1,0.82512758801906
3659,0.227324026022207,1,0.741298396511465
3660,0.471496888843939,1,0.855777535307131
3661,0.667450584463544,1,0.895656496314343
3662,0.496839111679469,1,0.86236919223216
3663,0.227324026022207,1,0.741298396511465
3664,0.635128409804321,1,0.890422270698761
3665,0.443734309561379,1,0.847819644869929
3666,0.227324026022207,1,0.741298396511465
3667,0.520244073174628,1,0.867987312399322
3668,0.443734309561379,1,0.847819644869929
3669,0.443734309561379,1,0.847819644869929
3670,0.288820848474876,1,0.78258089543646
3671,0.698026209340726,1,0.900354515357594
3672,0.542063830278199,1,0.872870977555401
3673,0.562570644348652,1,0.87715027508927
3674,0.227324026022207,1,0.741298396511465
3675,0.581976416231046,1,0.880985940015887
3676,0.337449925219857,1,0.807852930711235
3677,0.37795945018843,1,0.82512758801906
3678,0.562570644348652,1,0.87715027508927
3679,0.37795945018843,1,0.82512758801906
3680,0.635128409804321,1,0.890422270698761
3681,0.496839111679469,1,0.86236919223216
3682,0,NA,NA
3683,0.142329324847983,1,0.668759086568026
3684,0.682925093320031,1,0.898039734914089
3685,0.412881794087257,1,0.837980543371435
3686,0.142329324847983,1,0.668759086568026
3687,0.651541659749483,1,0.893169979546349
3688,0.288820848474876,1,0.78258089543646
3689,0,NA,NA
3690,0.542063830278199,1,0.872870977555401
3691,0.520244073174628,1,0.867987312399322
3692,0.471496888843939,1,0.855777535307131
3693,0.520244073174628,1,0.867987312399322
3694,0.471496888843939,1,0.855777535307131
3695,0.37795945018843,1,0.82512758801906
3696,0.471496888843939,1,0.855777535307131
3697,0,NA,NA
3698,0.142329324847983,1,0.668759086568026
3699,0.142329324847983,1,0.668759086568026
3700,0.520244073174628,1,0.867987312399322
3701,0.37795945018843,1,0.82512758801906
3702,0.142329324847983,1,0.668759086568026
3703,0.600450277615292,1,0.884363810695983
3704,0.581976416231046,1,0.880985940015887
3705,0.227324026022207,1,0.741298396511465
3706,0.443734309561379,1,0.847819644869929
3707,0.667450584463544,1,0.895656496314343
3708,0.412881794087257,1,0.837980543371435
3709,0.635128409804321,1,0.890422270698761
3710,0.562570644348652,1,0.87715027508927
3711,0.443734309561379,1,0.847819644869929
3712,0.227324026022207,1,0.741298396511465
3713,0.600450277615292,1,0.884363810695983
3714,0.542063830278199,1,0.872870977555401
3715,0,NA,NA
3716,0.520244073174628,1,0.867987312399322
3717,0.520244073174628,1,0.867987312399322
3718,0.682925093320031,1,0.898039734914089
3719,0.142329324847983,1,0.668759086568026
3720,0.288820848474876,1,0.78258089543646
3721,0.581976416231046,1,0.880985940015887
3722,0.412881794087257,1,0.837980543371435
3723,0.227324026022207,1,0.741298396511465
3724,0.443734309561379,1,0.847819644869929
3725,0.443734309561379,1,0.847819644869929
351,0.68292509331994,1,0.898039734914089
352,0.635128409804321,1,0.890422270698761
353,0,NA,NA
354,0.288820848474876,1,0.78258089543646
355,0.618129728807538,1,0.887583451589122
356,0.471496888843939,1,0.855777535307131
357,0.618129728807538,1,0.887583451589122
358,0,NA,NA
359,0.142329324847983,1,0.668759086568026
360,0.618129728807538,1,0.887583451589122
361,0.471496888843939,1,0.855777535307131
362,0,NA,NA
363,0.227324026022207,1,0.741298396511465
364,0.824594218559529,1,0.917733272595946
365,0.542063830278199,1,0.872870977555401
366,0.227324026022207,1,0.741298396511465
367,0.769641430027177,1,0.91039221263551
368,0.542063830278199,1,0.872870977555401
369,0.471496888843939,1,0.855777535307131
370,0.520244073174628,1,0.867987312399322
371,0.520244073174628,1,0.867987312399322
372,0.496839111679469,1,0.86236919223216
373,0.37795945018843,1,0.82512758801906
374,0,NA,NA
375,0.337449925219857,1,0.807852930711235
3726,0.471496888843939,1,0.855777535307131
3727,0.288820848474876,1,0.78258089543646
3728,0.142329324847983,1,0.668759086568026
3729,0,NA,NA
3730,0.682925093320031,1,0.898039734914089
3731,0.542063830278199,1,0.872870977555401
3732,0.667450584463544,1,0.895656496314343
3733,0.288820848474876,1,0.78258089543646
3734,0.288820848474876,1,0.78258089543646
3735,0.142329324847983,1,0.668759086568026
3736,0.496839111679469,1,0.86236919223216
3737,0.667450584463544,1,0.895656496314343
3738,0.412881794087257,1,0.837980543371435
3739,0.443734309561379,1,0.847819644869929
3740,0.542063830278199,1,0.872870977555401
3741,0.852020089150188,1,0.92139121807225
3742,0.542063830278199,1,0.872870977555401
3743,0.142329324847983,1,0.668759086568026
3744,0.412881794087257,1,0.837980543371435
3745,0.142329324847983,1,0.668759086568026
3746,0.471496888843939,1,0.855777535307131
3747,0.520244073174628,1,0.867987312399322
3748,0,NA,NA
3749,0.635128409804321,1,0.890422270698761
3750,0.542063830278199,1,0.872870977555401
3751,0.142329324847983,1,0.668759086568026
3752,0.727318274018168,1,0.904556493652123
3753,0.520244073174628,1,0.867987312399322
3754,0.37795945018843,1,0.82512758801906
3755,0.37795945018843,1,0.82512758801906
3756,0.496839111679469,1,0.86236919223216
3757,0,NA,NA
3758,0.288820848474876,1,0.78258089543646
3759,0.542063830278199,1,0.872870977555401
3760,0.618129728807477,1,0.887583451589123
3761,0.922512594061758,1,0.930862174976948
3762,0.37795945018843,1,0.82512758801906
3763,0.142329324847983,1,0.668759086568026
3764,0.667450584463544,1,0.895656496314343
3765,0.288820848474876,1,0.78258089543646
3766,0.667450584463544,1,0.895656496314343
3767,0.37795945018843,1,0.82512758801906
3768,0.37795945018843,1,0.82512758801906
3769,0.600450277615292,1,0.884363810695983
3770,0.412881794087257,1,0.837980543371435
3771,0.769641430027198,1,0.91039221263551
3772,0.337449925219857,1,0.807852930711235
3773,0.142329324847983,1,0.668759086568026
3774,0.288820848474876,1,0.78258089543646
3775,0.142329324847983,1,0.668759086568026
3776,0.412881794087257,1,0.837980543371435
3777,0.337449925219857,1,0.807852930711235
3778,0.496839111679469,1,0.86236919223216
3779,0.520244073174628,1,0.867987312399322
3780,0.288820848474876,1,0.78258089543646
3781,0.651541659749483,1,0.893169979546349
3782,0.412881794087257,1,0.837980543371435
3783,0.496839111679469,1,0.86236919223216
3784,0,NA,NA
3785,0.496839111679469,1,0.86236919223216
3786,0,NA,NA
3787,0.37795945018843,1,0.82512758801906
3788,0.496839111679469,1,0.86236919223216
3789,0.922512594061758,1,0.930862174976948
3790,0.682925093320031,1,0.898039734914089
3791,0.443734309561379,1,0.847819644869929
3792,0.651541659749483,1,0.893169979546349
3793,0.37795945018843,1,0.82512758801906
3794,0.562570644348652,1,0.87715027508927
3795,0.496839111679469,1,0.86236919223216
3796,0,NA,NA
3797,0.496839111679469,1,0.86236919223216
3798,0.600450277615292,1,0.884363810695983
3799,0.227324026022207,1,0.741298396511465
3800,0.682925093320031,1,0.898039734914089
3801,0.727318274018168,1,0.904556493652123
3802,0.142329324847983,1,0.668759086568026
3803,0.600450277615292,1,0.884363810695983
3804,0.412881794087257,1,0.837980543371435
3805,0.520244073174628,1,0.867987312399322
3806,0.37795945018843,1,0.82512758801906
3807,0.562570644348652,1,0.87715027508927
3808,0.37795945018843,1,0.82512758801906
3809,0.37795945018843,1,0.82512758801906
3810,0.618129728807477,1,0.887583451589123
3811,0,NA,NA
3812,0.142329324847983,1,0.668759086568026
3813,0.412881794087257,1,0.837980543371435
3814,0.37795945018843,1,0.82512758801906
3815,0.142329324847983,1,0.668759086568026
3816,0.227324026022207,1,0.741298396511465
3817,0.496839111679469,1,0.86236919223216
3818,0.520244073174628,1,0.867987312399322
3819,0.600450277615292,1,0.884363810695983
3820,0.412881794087257,1,0.837980543371435
3821,0.562570644348652,1,0.87715027508927
3822,0.337449925219857,1,0.807852930711235
3823,0.520244073174628,1,0.867987312399322
3824,0.142329324847983,1,0.668759086568026
3825,0,NA,NA
3826,0.412881794087257,1,0.837980543371435
3827,0.496839111679469,1,0.86236919223216
3828,0.496839111679469,1,0.86236919223216
3829,0.337449925219857,1,0.807852930711235
3830,0.142329324847983,1,0.668759086568026
3831,0.600450277615292,1,0.884363810695983
3832,0.496839111679469,1,0.86236919223216
3833,0.698026209340726,1,0.900354515357594
3834,0.496839111679469,1,0.86236919223216
3835,0,NA,NA
3836,0.443734309561379,1,0.847819644869929
3837,0.727318274018168,1,0.904556493652123
3838,0.542063830278199,1,0.872870977555401
3839,0.471496888843939,1,0.855777535307131
3840,0.618129728807477,1,0.887583451589123
3841,0.412881794087257,1,0.837980543371435
3842,0.496839111679469,1,0.86236919223216
3843,0.698026209340726,1,0.900354515357594
3844,0.600450277615292,1,0.884363810695983
3845,0.562570644348652,1,0.87715027508927
3846,0.142329324847983,1,0.668759086568026
3847,0.443734309561379,1,0.847819644869929
3848,0.412881794087257,1,0.837980543371435
3849,0.496839111679469,1,0.86236919223216
3850,0.227324026022207,1,0.741298396511465
3851,0.471496888843939,1,0.855777535307131
3852,0.542063830278199,1,0.872870977555401
3853,0.581976416231046,1,0.880985940015887
3854,0,NA,NA
3855,0.727318274018168,1,0.904556493652123
3856,0.542063830278199,1,0.872870977555401
3857,0.443734309561379,1,0.847819644869929
3858,0.562570644348652,1,0.87715027508927
3859,0.618129728807477,1,0.887583451589123
3860,0.496839111679469,1,0.86236919223216
3861,0.520244073174628,1,0.867987312399322
3862,0.75569645102589,1,0.908534942151426
3863,0.496839111679469,1,0.86236919223216
3864,0.412881794087257,1,0.837980543371435
3865,0.443734309561379,1,0.847819644869929
3866,0.562570644348652,1,0.87715027508927
3867,0.496839111679469,1,0.86236919223216
3868,0.824594218559375,1,0.917733272595946
3869,0.618129728807477,1,0.887583451589123
3870,0.288820848474876,1,0.78258089543646
3871,0.496839111679469,1,0.86236919223216
3872,0.337449925219857,1,0.807852930711235
3873,0.412881794087257,1,0.837980543371435
3874,0.443734309561379,1,0.847819644869929
3875,0.542063830278199,1,0.872870977555401
3876,0.443734309561379,1,0.847819644869929
3877,0,NA,NA
3878,0.581976416231046,1,0.880985940015887
3879,0.562570644348652,1,0.87715027508927
3880,0.562570644348652,1,0.87715027508927
3881,0.412881794087257,1,0.837980543371435
3882,0.142329324847983,1,0.668759086568026
3883,0.337449925219857,1,0.807852930711235
3884,0.337449925219857,1,0.807852930711235
3885,0,NA,NA
3886,0.542063830278199,1,0.872870977555401
3887,0.496839111679469,1,0.86236919223216
3888,0.562570644348652,1,0.87715027508927
3889,0.562570644348652,1,0.87715027508927
3890,0.651541659749483,1,0.893169979546349
3891,0.496839111679469,1,0.86236919223216
3892,0.727318274018168,1,0.904556493652123
3893,0.288820848474876,1,0.78258089543646
3894,0.496839111679469,1,0.86236919223216
3895,0.288820848474876,1,0.78258089543646
3896,0,NA,NA
3897,0.618129728807477,1,0.887583451589123
3898,0.443734309561379,1,0.847819644869929
3899,0.142329324847983,1,0.668759086568026
3900,0.288820848474876,1,0.78258089543646
3901,0,NA,NA
3902,0.412881794087257,1,0.837980543371435
3903,0.37795945018843,1,0.82512758801906
3904,0.227324026022207,1,0.741298396511465
3905,0.412881794087257,1,0.837980543371435
3906,0.443734309561379,1,0.847819644869929
3907,0.496839111679469,1,0.86236919223216
3908,0.581976416231046,1,0.880985940015887
3909,0.542063830278199,1,0.872870977555401
3910,0.520244073174628,1,0.867987312399322
3911,0.337449925219857,1,0.807852930711235
3912,0.542063830278199,1,0.872870977555401
3913,0.75569645102589,1,0.908534942151426
3914,0.600450277615292,1,0.884363810695983
3915,0.471496888843939,1,0.855777535307131
3916,0.288820848474876,1,0.78258089543646
3917,0.712807857628374,1,0.902451036947999
3918,0.471496888843939,1,0.855777535307131
3919,0.810915609995989,1,0.915951251587487
3920,0.443734309561379,1,0.847819644869929
3921,0.412881794087257,1,0.837980543371435
3922,0.520244073174628,1,0.867987312399322
3923,0.443734309561379,1,0.847819644869929
3924,0.227324026022207,1,0.741298396511465
3925,0.288820848474876,1,0.78258089543646
3926,0.37795945018843,1,0.82512758801906
3927,0.667450584463544,1,0.895656496314343
3928,0.227324026022207,1,0.741298396511465
3929,0.75569645102589,1,0.908534942151426
3930,0.651541659749483,1,0.893169979546349
3931,0.443734309561379,1,0.847819644869929
3932,0.337449925219857,1,0.807852930711235
3933,0.562570644348652,1,0.87715027508927
3934,0,NA,NA
3935,0.600450277615292,1,0.884363810695983
3936,0.542063830278199,1,0.872870977555401
3937,0.288820848474876,1,0.78258089543646
3938,0.651541659749483,1,0.893169979546349
3939,0.496839111679469,1,0.86236919223216
3940,0.142329324847983,1,0.668759086568026
3941,0.37795945018843,1,0.82512758801906
3942,0.651541659749483,1,0.893169979546349
3943,0.412881794087257,1,0.837980543371435
3944,0.635128409804321,1,0.890422270698761
3945,0.471496888843939,1,0.855777535307131
3946,0.783470965520084,1,0.912265283176753
3947,0.520244073174628,1,0.867987312399322
3948,0.412881794087257,1,0.837980543371435
3949,0.600450277615292,1,0.884363810695983
3950,0.581976416231046,1,0.880985940015887
3951,0.142329324847983,1,0.668759086568026
3952,0.288820848474876,1,0.78258089543646
3953,0.600450277615292,1,0.884363810695983
3954,0.288820848474876,1,0.78258089543646
3955,0.37795945018843,1,0.82512758801906
3956,0.542063830278199,1,0.872870977555401
3957,0,NA,NA
3958,0.682925093320031,1,0.898039734914089
3959,0.682925093320031,1,0.898039734914089
3960,0.635128409804321,1,0.890422270698761
3961,0.600450277615292,1,0.884363810695983
3962,0.337449925219857,1,0.807852930711235
3963,0.741601094112166,1,0.906578353021278
3964,0.635128409804321,1,0.890422270698761
3965,0.142329324847983,1,0.668759086568026
3966,0.412881794087257,1,0.837980543371435
3967,0.496839111679469,1,0.86236919223216
3968,0.337449925219857,1,0.807852930711235
3969,0.142329324847983,1,0.668759086568026
3970,0.810915609995989,1,0.915951251587487
3971,0,NA,NA
3972,0.600450277615292,1,0.884363810695983
3973,0.142329324847983,1,0.668759086568026
3974,0.618129728807477,1,0.887583451589123
3975,0.412881794087257,1,0.837980543371435
376,0.142329324847983,1,0.668759086568026
377,0.600450277615467,1,0.884363810695984
378,0.412881794087257,1,0.837980543371435
379,0.783470965520146,1,0.912265283176751
380,0.37795945018843,1,0.82512758801906
381,0.520244073174628,1,0.867987312399322
382,0.651541659749594,1,0.893169979546346
383,0.618129728807538,1,0.887583451589122
384,0.471496888843939,1,0.855777535307131
385,0.712807857628347,1,0.902451036947999
386,0.227324026022207,1,0.741298396511465
387,0.412881794087257,1,0.837980543371435
388,0.520244073174628,1,0.867987312399322
389,0.727318274018402,1,0.904556493652127
390,0.741601094112166,1,0.906578353021278
391,0.618129728807538,1,0.887583451589122
392,0,NA,NA
393,0.471496888843939,1,0.855777535307131
394,0.937233833735362,1,0.932876442057754
395,0.337449925219857,1,0.807852930711235
396,0.68292509331994,1,0.898039734914089
397,0,NA,NA
398,0,NA,NA
399,0.37795945018843,1,0.82512758801906
400,0.651541659749594,1,0.893169979546346
3976,0.496839111679469,1,0.86236919223216
3977,0.142329324847983,1,0.668759086568026
3978,0.496839111679469,1,0.86236919223216
3979,0.142329324847983,1,0.668759086568026
3980,0.496839111679469,1,0.86236919223216
3981,0.337449925219857,1,0.807852930711235
3982,0.581976416231046,1,0.880985940015887
3983,0.142329324847983,1,0.668759086568026
3984,0.227324026022207,1,0.741298396511465
3985,0.337449925219857,1,0.807852930711235
3986,0.618129728807477,1,0.887583451589123
3987,0.471496888843939,1,0.855777535307131
3988,0,NA,NA
3989,0,NA,NA
3990,0.337449925219857,1,0.807852930711235
3991,0.741601094112166,1,0.906578353021278
3992,0.142329324847983,1,0.668759086568026
3993,0,NA,NA
3994,0.542063830278199,1,0.872870977555401
3995,0.142329324847983,1,0.668759086568026
3996,0.37795945018843,1,0.82512758801906
3997,0,NA,NA
3998,0,NA,NA
3999,0,NA,NA
4000,0.227324026022207,1,0.741298396511465
4001,0.443734309561379,1,0.847819644869929
4002,0.698026209340726,1,0.900354515357594
4003,0.635128409804321,1,0.890422270698761
4004,0.471496888843939,1,0.855777535307131
4005,0.542063830278199,1,0.872870977555401
4006,0.562570644348652,1,0.87715027508927
4007,0.635128409804321,1,0.890422270698761
4008,0.412881794087257,1,0.837980543371435
4009,0.562570644348652,1,0.87715027508927
4010,0.412881794087257,1,0.837980543371435
4011,0.142329324847983,1,0.668759086568026
4012,0.142329324847983,1,0.668759086568026
4013,0.142329324847983,1,0.668759086568026
4014,0.471496888843939,1,0.855777535307131
4015,0.37795945018843,1,0.82512758801906
4016,0.562570644348652,1,0.87715027508927
4017,0,NA,NA
4018,0.142329324847983,1,0.668759086568026
4019,0.337449925219857,1,0.807852930711235
4020,0.142329324847983,1,0.668759086568026
4021,0.337449925219857,1,0.807852930711235
4022,0.682925093320031,1,0.898039734914089
4023,0.651541659749483,1,0.893169979546349
4024,0,NA,NA
4025,0.142329324847983,1,0.668759086568026
4026,0.37795945018843,1,0.82512758801906
4027,0,NA,NA
4028,0.635128409804321,1,0.890422270698761
4029,0.600450277615292,1,0.884363810695983
4030,0.712807857628374,1,0.902451036947999
4031,0.562570644348652,1,0.87715027508927
4032,0,NA,NA
4033,0.651541659749483,1,0.893169979546349
4034,0.37795945018843,1,0.82512758801906
4035,0.337449925219857,1,0.807852930711235
4036,0.227324026022207,1,0.741298396511465
4037,0.337449925219857,1,0.807852930711235
4038,0.542063830278199,1,0.872870977555401
4039,0,NA,NA
4040,0,NA,NA
4041,0.288820848474876,1,0.78258089543646
4042,0.142329324847983,1,0.668759086568026
4043,0.142329324847983,1,0.668759086568026
4044,0.783470965520084,1,0.912265283176753
4045,0.562570644348652,1,0.87715027508927
4046,0,NA,NA
4047,0.412881794087257,1,0.837980543371435
4048,0.288820848474876,1,0.78258089543646
4049,0.698026209340726,1,0.900354515357594
4050,0.496839111679469,1,0.86236919223216
4051,0.562570644348652,1,0.87715027508927
4052,0.727318274018168,1,0.904556493652123
4053,0.37795945018843,1,0.82512758801906
4054,0,NA,NA
4055,0.412881794087257,1,0.837980543371435
4056,0.142329324847983,1,0.668759086568026
4057,0.288820848474876,1,0.78258089543646
4058,0.443734309561379,1,0.847819644869929
4059,0.443734309561379,1,0.847819644869929
4060,0.337449925219857,1,0.807852930711235
4061,0,NA,NA
4062,0.542063830278199,1,0.872870977555401
4063,0.635128409804321,1,0.890422270698761
4064,0.600450277615292,1,0.884363810695983
4065,0.520244073174628,1,0.867987312399322
4066,0.412881794087257,1,0.837980543371435
4067,0.542063830278199,1,0.872870977555401
4068,0.618129728807477,1,0.887583451589123
4069,0.471496888843939,1,0.855777535307131
4070,0.542063830278199,1,0.872870977555401
4071,0.682925093320031,1,0.898039734914089
4072,0.227324026022207,1,0.741298396511465
4073,0.37795945018843,1,0.82512758801906
4074,0.443734309561379,1,0.847819644869929
4075,0.443734309561379,1,0.847819644869929
4076,0,NA,NA
4077,0.520244073174628,1,0.867987312399322
4078,0.227324026022207,1,0.741298396511465
4079,0.496839111679469,1,0.86236919223216
4080,0.542063830278199,1,0.872870977555401
4081,0.443734309561379,1,0.847819644869929
4082,0.412881794087257,1,0.837980543371435
4083,0.288820848474876,1,0.78258089543646
4084,0.37795945018843,1,0.82512758801906
4085,0,NA,NA
4086,0.142329324847983,1,0.668759086568026
4087,0.496839111679469,1,0.86236919223216
4088,0.824594218559375,1,0.917733272595946
4089,0,NA,NA
4090,0.337449925219857,1,0.807852930711235
4091,0.75569645102589,1,0.908534942151426
4092,0.37795945018843,1,0.82512758801906
4093,0.142329324847983,1,0.668759086568026
4094,0.142329324847983,1,0.668759086568026
4095,0,NA,NA
4096,0.412881794087257,1,0.837980543371435
4097,0.337449925219857,1,0.807852930711235
4098,0.412881794087257,1,0.837980543371435
4099,0.581976416231046,1,0.880985940015887
4100,0.562570644348652,1,0.87715027508927
4101,0.75569645102589,1,0.908534942151426
4102,0.142329324847983,1,0.668759086568026
4103,0.227324026022207,1,0.741298396511465
4104,0.618129728807477,1,0.887583451589123
4105,0.581976416231046,1,0.880985940015887
4106,0.443734309561379,1,0.847819644869929
4107,0.520244073174628,1,0.867987312399322
4108,0,NA,NA
4109,0.635128409804321,1,0.890422270698761
4110,0.443734309561379,1,0.847819644869929
4111,0.618129728807477,1,0.887583451589123
4112,0.520244073174628,1,0.867987312399322
4113,0.769641430027198,1,0.91039221263551
4114,0.471496888843939,1,0.855777535307131
4115,0.37795945018843,1,0.82512758801906
4116,0.581976416231046,1,0.880985940015887
4117,0.581976416231046,1,0.880985940015887
4118,0.562570644348652,1,0.87715027508927
4119,0.142329324847983,1,0.668759086568026
4120,0.288820848474876,1,0.78258089543646
4121,0.142329324847983,1,0.668759086568026
4122,0,NA,NA
4123,0.227324026022207,1,0.741298396511465
4124,0.471496888843939,1,0.855777535307131
4125,0.337449925219857,1,0.807852930711235
4126,0.37795945018843,1,0.82512758801906
4127,0.618129728807477,1,0.887583451589123
4128,0,NA,NA
4129,0.142329324847983,1,0.668759086568026
4130,0.520244073174628,1,0.867987312399322
4131,0.37795945018843,1,0.82512758801906
4132,0.142329324847983,1,0.668759086568026
4133,0.769641430027198,1,0.91039221263551
4134,0.562570644348652,1,0.87715027508927
4135,0.496839111679469,1,0.86236919223216
4136,0.520244073174628,1,0.867987312399322
4137,0.288820848474876,1,0.78258089543646
4138,0.496839111679469,1,0.86236919223216
4139,0.227324026022207,1,0.741298396511465
4140,0.337449925219857,1,0.807852930711235
4141,0.412881794087257,1,0.837980543371435
4142,0.227324026022207,1,0.741298396511465
4143,0.337449925219857,1,0.807852930711235
4144,0.520244073174628,1,0.867987312399322
4145,0.443734309561379,1,0.847819644869929
4146,0.142329324847983,1,0.668759086568026
4147,0.618129728807477,1,0.887583451589123
4148,0,NA,NA
4149,0,NA,NA
4150,0.142329324847983,1,0.668759086568026
4151,0,NA,NA
4152,0.562570644348652,1,0.87715027508927
4153,0.412881794087257,1,0.837980543371435
4154,0.37795945018843,1,0.82512758801906
4155,0.412881794087257,1,0.837980543371435
4156,0.682925093320031,1,0.898039734914089
4157,0.542063830278199,1,0.872870977555401
4158,0.227324026022207,1,0.741298396511465
4159,0.288820848474876,1,0.78258089543646
4160,0.667450584463544,1,0.895656496314343
4161,0.600450277615292,1,0.884363810695983
4162,0.142329324847983,1,0.668759086568026
4163,0.288820848474876,1,0.78258089543646
4164,0.635128409804321,1,0.890422270698761
4165,0,NA,NA
4166,0.443734309561379,1,0.847819644869929
4167,0,NA,NA
4168,0.810915609995989,1,0.915951251587487
4169,0.769641430027198,1,0.91039221263551
4170,0.337449925219857,1,0.807852930711235
4171,0.288820848474876,1,0.78258089543646
4172,0.810915609995989,1,0.915951251587487
4173,0.520244073174628,1,0.867987312399322
4174,0.227324026022207,1,0.741298396511465
4175,0.412881794087257,1,0.837980543371435
4176,0.496839111679469,1,0.86236919223216
4177,0,NA,NA
4178,0.667450584463544,1,0.895656496314343
4179,0.337449925219857,1,0.807852930711235
4180,0.37795945018843,1,0.82512758801906
4181,0.37795945018843,1,0.82512758801906
4182,0,NA,NA
4183,0.600450277615292,1,0.884363810695983
4184,0,NA,NA
4185,0.581976416231046,1,0.880985940015887
4186,0.471496888843939,1,0.855777535307131
4187,0.288820848474876,1,0.78258089543646
4188,0,NA,NA
4189,0.600450277615292,1,0.884363810695983
4190,0.712807857628374,1,0.902451036947999
4191,0.496839111679469,1,0.86236919223216
4192,0.288820848474876,1,0.78258089543646
4193,0.142329324847983,1,0.668759086568026
4194,0.651541659749483,1,0.893169979546349
4195,0.443734309561379,1,0.847819644869929
4196,0.520244073174628,1,0.867987312399322
4197,0.810915609995989,1,0.915951251587487
4198,0.142329324847983,1,0.668759086568026
4199,0.142329324847983,1,0.668759086568026
4200,0.496839111679469,1,0.86236919223216
4201,0.412881794087257,1,0.837980543371435
4202,0.562570644348652,1,0.87715027508927
4203,0.443734309561379,1,0.847819644869929
4204,0.520244073174628,1,0.867987312399322
4205,0.412881794087257,1,0.837980543371435
4206,0.562570644348652,1,0.87715027508927
4207,0.337449925219857,1,0.807852930711235
4208,0.618129728807477,1,0.887583451589123
4209,0.37795945018843,1,0.82512758801906
4210,0.542063830278199,1,0.872870977555401
4211,0,NA,NA
4212,0.618129728807477,1,0.887583451589123
4213,0,NA,NA
4214,0.412881794087257,1,0.837980543371435
4215,0.600450277615292,1,0.884363810695983
